MPID	log($PF_n$)	${\bar N_{{\rm{dU}}}}$	$N_{{\rm{dU}}}^{\max }$	$N_{\rm{U}}^{\max }$	$E_{\rm{g}}$	$\Delta {\bar r_{{\rm{cov}}}}$	$N_{\rm{M}}^{\max }$	${f_{\rm{p}}}$	$SG$	$T_{\rm{M}}^{\max }$	$\bar \chi $	${L_0}$	$r_{{\rm cov}} ^{\max }$
mp-17921	-3.844685223	0.6	6	7	4.5147	26.84	93	0.565789474	62	2750.0	3.545	4	164
mp-769049	-3.946948461	1.285714286	9	9	3.7851	44.48979592	94	0.625	62	1193.0	2.541428571	3	215
mp-680486	-3.987192291	1.565217391	6	6	0.402	23.72778828	94	0.347457627	62	3823.0	2.924782609	3	162
mp-556551	-4.072152484	1.5	9	16	3.0483	36.88888889	94	0.411764706	62	1586.0	2.871666667	4	196
mp-640765	-4.094241886	0.285714286	4	4	2.333	16.24489796	87	0.369565217	62	3823.0	2.756428571	5	146
mp-770473	-4.40901335	1.285714286	9	9	1.8992	21.42857143	96	0.277777778	62	1193.0	2.2	3	207
mp-672341	-4.757135704	1.285714286	9	20	2.8126	34.04081633	93	0.625	62	1408.0	3.608571429	2	196
mp-7773	-1.609065017	0.0	0	3	0.5065	19.25	84	0.071428571	63	1337.33	1.645	3	166
mp-2168	-1.640164651	0.0	0	4	0.6098	9.5	89	0.2	63	505.08	2.255	2	139
mp-8411	-1.669586369	0.0	0	3	0.8288	17.0	84	0.107142857	63	1234.93	1.4925	3	166
mp-12910	-1.681936811	0.0	0	4	0.7596	7.5	88	0.3	63	1211.4	2.295	2	120
mp-559676	-1.759450927	0.0	0	4	0.7975	17.0	88	0.3	63	505.08	2.27	2	139
mp-568949	-1.777283711	0.0	0	5	2.4061	12.5	95	0.136363636	63	577.0	2.29	2	145
mp-7639	-1.779892095	0.0	0	3	0.746	23.25	83	0.166666667	63	1357.77	1.4875	3	166
mp-7392	-1.785156337	0.0	0	3	0.6574	12.0	85	0.107142857	63	1234.93	1.46	3	166
mp-557857	-1.790485173	1.0	6	7	1.6836	43.65277778	87	0.5	63	2750.0	2.515833333	4	195
mp-755646	-1.835647352	0.0	0	2	0.9544	28.44444444	87	0.222222222	63	1357.77	2.106666667	3	132
mp-571189	-1.850781103	1.777777778	8	8	0.4816	22.22222222	89	0.15625	63	2506.0	2.02	4	175
mp-571079	-1.850781103	0.0	0	5	2.659	21.5	94	0.176470588	63	577.0	2.39	2	145
mp-581696	-1.860121134	1.636363636	9	9	1.3616	32.33057851	89	0.135135135	63	1936.0	1.98	4	244
mp-9856	-1.872895429	1.333333333	8	8	1.4039	50.5	89	0.222222222	63	2128.0	1.76	3	244
mp-12488	-1.876148588	0.0	0	2	1.5492	34.22222222	90	0.16	63	1770.0	1.67	4	244
mp-554238	-1.876148588	0.0	0	3	0.6788	17.76	94	0.283333333	63	1357.77	2.564	4	148
mp-7643	-1.882728936	0.0	0	3	1.6159	30.5	85	0.107142857	63	1234.93	1.405	3	203
mp-9317	-1.899629696	1.333333333	8	8	0.5846	34.33333333	88	0.352941176	63	2128.0	1.965	4	203
mp-548469	-1.917214881	0.0	0	2	2.2367	44.0	88	0.307692308	63	1000.0	2.14	4	215
mp-9396	-1.935542273	1.333333333	8	8	0.7967	22.83333333	88	0.175675676	63	2506.0	2.093333333	4	175
mp-27337	-1.935542273	0.0	0	2	2.4289	25.12	102	0.545454545	63	161.3	3.488	3	140
mp-9010	-1.939302424	0.0	0	2	2.0942	44.22222222	88	0.125	63	1337.33	1.98	3	220
mp-9687	-1.939302424	0.0	0	3	1.4329	40.75	83	0.09375	63	1337.33	1.5925	3	203
mp-551243	-1.943095416	0.0	0	3	2.9619	48.64	96	0.266666667	63	1000.0	2.49	4	215
mp-12341	-1.950782248	0.0	0	11	1.3607	39.77777778	90	0.181818182	63	1204.0	1.645	4	244
mp-866850	-1.950782248	0.0	0	4	0.4139	25.2	88	0.411764706	63	1115.0	2.14	3	176
mp-570858	-1.954677295	0.0	0	1	0.5508	21.5	94	0.277777778	63	1234.93	2.545	2	145
mp-11116	-1.958607591	1.5	9	9	2.0858	40.44444444	89	0.1875	63	1799.0	1.891666667	4	244
mp-510065	-1.966576526	0.0	0	10	1.3539	44.22222222	89	0.148148148	63	1294.0	1.93	4	244
mp-865972	-1.966576526	0.0	0	2	1.1925	27.70247934	89	0.138888889	63	1818.0	1.979090909	4	203
mp-7077	-1.970616506	0.0	0	2	2.2071	36.66666667	88	0.125	63	1337.33	1.98	3	203
mp-8446	-1.970616506	0.0	0	3	1.145	41.75	83	0.166666667	63	1357.77	1.4325	3	203
mp-11118	-1.974694422	0.0	0	11	1.9668	43.33333333	89	0.181818182	63	1204.0	1.876666667	4	244
mp-16118	-1.974694422	0.0	0	4	1.049	37.0	89	0.16	63	1685.0	1.92	4	220
mp-552547	-1.974694422	0.0	0	3	2.8935	45.44	96	0.266666667	63	1050.0	2.502	4	195
mp-561518	-1.974694422	0.0	0	3	3.3519	34.2	87	0.357142857	63	1090.0	2.746	4	148
mp-755121	-1.974694422	1.0	8	8	1.7449	40.3125	87	0.282608696	63	1941.0	2.8475	3	160
mp-552234	-1.978810991	0.0	0	3	3.1656	42.4	95	0.266666667	63	1050.0	2.562	4	195
mp-505713	-1.982966953	0.0	0	2	2.1726	42.88888889	89	0.157894737	63	1818.0	1.89	4	244
mp-13676	-1.98716307	0.0	0	5	1.0928	26.66666667	87	0.357142857	63	577.0	2.928333333	3	145
mp-16116	-1.98716307	0.0	0	8	0.9671	38.875	89	0.173913043	63	1357.77	1.9075	4	220
mp-20343	-1.98716307	0.0	0	2	1.1842	42.5	87	0.210526316	63	1337.33	2.5875	3	166
mp-11605	-1.991400126	0.0	0	5	1.0077	40.59375	88	0.275862069	63	1629.0	1.9325	4	203
mp-23017	-1.991400126	0.0	0	1	1.4959	33.11111111	95	0.202702703	63	1357.77	2.245	3	244
mp-573710	-1.991400126	0.0	0	5	2.0994	43.77777778	89	0.166666667	63	1629.0	1.883333333	4	244
mp-761036	-1.991400126	0.0	0	2	1.7262	29.33333333	89	0.384615385	63	594.22	3.0	3	144
mp-7642	-1.991400126	0.0	0	3	1.5424	35.5	84	0.107142857	63	1234.93	1.4375	3	203
mp-8759	-1.991400126	1.333333333	8	8	4.0577	77.5	87	0.5	63	2128.0	2.205	3	244
mp-9731	-1.991400126	0.0	0	2	1.7741	40.88888889	89	0.095238095	63	1337.33	1.97	3	220
mp-9881	-1.991400126	0.0	0	2	1.8849	33.33333333	89	0.095238095	63	1337.33	1.97	3	203
mp-23454	-1.991400126	0.0	0	1	2.1094	43.375	95	0.217391304	63	1234.93	2.16	3	244
mp-16445	-1.995678927	0.0	0	8	1.0091	42.625	89	0.173913043	63	1357.77	1.90375	4	244
mp-863358	-1.995678927	0.0	0	5	4.6749	29.99762188	87	0.580882353	63	933.47	2.655517241	3	203
mp-757376	-1.995678927	0.0	0	5	4.5874	29.99762188	87	0.580882353	63	933.47	2.655517241	3	203
mp-11603	-2.000000304	0.0	0	10	1.0327	42.78125	88	0.333333333	63	1357.77	1.915	4	203
mp-18540	-2.000000304	0.0	0	2	1.6344	36.5785124	88	0.217391304	63	1770.0	1.988181818	4	244
mp-10336	-2.006123393	1.5	9	9	0.5314	29.33333333	90	0.1875	63	1799.0	1.718333333	4	215
mp-12491	-2.006564079	1.5	9	9	1.9691	38.22222222	90	0.1875	63	1193.0	1.646666667	4	244
mp-754153	-2.006564079	0.0	0	2	4.3135	39.04	95	0.346153846	63	453.69	2.356	4	128
mp-10835	-2.010105747	0.0	0	8	1.0894	44.5	88	0.307692308	63	1357.77	1.9225	4	220
mp-9672	-2.012781083	0.4	2	3	0.6446	43.36	83	0.272727273	63	1728.0	1.586	3	203
mp-555077	-2.014124957	0.0	0	4	2.3739	41.0	96	0.363636364	63	505.08	3.086666667	3	139
mp-8459	-2.017276928	0.0	0	2	3.1398	26.0	88	0.476190476	63	594.22	3.005	3	144
mp-757745	-2.01818171	0.0	0	5	1.3673	61.96449704	87	0.394736842	63	1000.0	2.4	3	215
mp-568604	-2.020451944	0.0	0	4	2.647	41.3877551	96	0.241935484	63	3823.0	2.38	5	203
mp-560870	-2.024109185	0.0	0	5	4.3053	31.125	87	0.421052632	63	2348.0	2.7225	4	215
mp-866827	-2.024109185	0.0	0	4	0.4588	27.31944444	88	0.421052632	63	1115.0	2.081666667	3	176
mp-560441	-2.02594942	0.0	0	4	3.3054	34.125	87	0.421052632	63	1687.0	2.6725	4	215
mp-571390	-2.02594942	0.0	0	1	5.1317	60.22222222	94	0.625	63	453.69	2.006666667	3	244
mp-10337	-2.028260733	1.5	9	9	0.7675	27.88888889	90	0.1875	63	1799.0	1.723333333	4	215
mp-733653	-2.030584414	0.0	0	5	0.0135	27.92243767	92	0.575	63	1687.0	2.695789474	5	176
mp-28534	-2.037630996	0.0	0	5	3.1362	18.72	95	0.242424242	63	1115.0	2.332	3	176
mp-755998	-2.039529555	3.0	8	8	2.6763	50.15625	87	0.45	63	2128.0	2.54875	3	175
mp-13327	-2.040005495	1.8	9	10	0.5247	35.52	89	0.169014085	63	1936.0	2.012	3	201
mp-557074	-2.040005495	1.5	8	11	2.06	55.078125	87	0.476190476	63	1941.0	2.635625	4	215
mp-7572	-2.040958942	0.0	0	2	5.7425	25.33333333	88	0.625	63	923.0	2.941666667	3	141
mp-6622	-2.040958942	1.5	8	10	2.0161	54.765625	87	0.465116279	63	1941.0	2.636875	4	215
mp-553988	-2.043351757	0.0	0	1	5.659	75.22222222	93	0.625	63	453.69	2.416666667	3	244
mp-12630	-2.045757829	0.0	0	2	2.9057	28.66666667	89	0.476190476	63	923.0	2.936666667	3	141
mp-13189	-2.046240646	1.5	9	9	1.3821	35.22222222	88	0.25	63	1936.0	1.976666667	4	195
mp-559123	-2.048177305	1.8	9	9	4.0723	39.76	87	0.541666667	63	1799.0	2.608	4	190
mp-755537	-2.050610335	3.25	9	9	4.2493	55.78125	87	0.37037037	63	2506.0	2.6175	3	190
mp-548658	-2.052076723	0.0	0	3	4.7278	46.8	87	0.625	63	317.3	2.666	3	220
mp-12286	-2.052566621	1.272727273	7	7	2.9098	53.91735537	87	0.333333333	63	3290.0	2.634545455	3	195
mp-21283	-2.05453176	0.0	0	4	1.6678	72.66666667	87	0.291666667	63	600.61	2.371666667	3	244
mp-768518	-2.055024437	1.8	9	9	4.4363	47.04	87	0.541666667	63	1193.0	2.606	3	207
mp-27998	-2.055517673	1.5	6	7	2.5526	47.88888889	87	0.5	63	2750.0	2.761666667	3	203
mp-559871	-2.058986104	0.0	0	5	7.5231	24.0	93	0.666666667	63	933.47	3.3875	2	121
mp-22170	-2.059982194	0.0	0	4	1.449	32.39506173	87	0.321428571	63	600.61	2.223333333	3	146
mp-699473	-2.063989556	0.0	0	5	5.2101	25.30556813	92	0.377358491	63	2348.0	2.291914894	4	128
mp-5448	-2.064997202	0.0	0	11	2.7314	56.0	87	0.430555556	63	1204.0	2.683636364	3	203
mp-754377	-2.06600719	0.888888889	8	8	3.1657	63.40740741	87	0.5	63	1941.0	2.064444444	3	203
mp-6647	-2.068542485	1.5	9	9	1.3254	33.88888889	89	0.1875	63	1799.0	1.948333333	4	215
mp-4558	-2.069051325	0.0	0	4	4.105	29.82716049	87	0.428571429	63	1211.4	2.187777778	3	128
mp-766293	-2.069051325	0.0	0	5	3.0201	27.65279429	87	0.54109589	63	1234.93	2.693793103	3	145
mp-761683	-2.070581432	0.888888889	8	8	3.5474	48.79012346	87	0.5	63	1941.0	2.113333333	3	166
mp-3521	-2.080399342	0.0	0	5	8.0695	30.22222222	93	0.65625	63	2348.0	3.148333333	3	166
mp-755054	-2.080922274	3.0	8	8	1.4482	43.125	87	0.45	63	1941.0	2.6275	3	160
mp-644285	-2.08197003	0.0	0	5	5.0949	33.12	92	0.575	63	3823.0	2.658	5	203
mp-755420	-2.086716469	0.0	0	8	3.0504	64.16326531	87	0.380952381	63	1345.0	2.435714286	3	198
mp-600027	-2.089375968	0.0	0	4	5.5226	20.0	87	0.625	63	1687.0	2.926666667	2	111
mp-9318	-2.089909828	1.333333333	8	8	0.2488	29.33333333	89	0.1875	63	2128.0	1.95	4	203
mp-759198	-2.092589015	0.0	0	1	1.868	38.33333333	93	0.441176471	63	1234.93	2.638333333	3	145
mp-558690	-2.094744329	0.0	0	5	5.402	12.44444444	87	0.484848485	63	2348.0	2.824166667	3	122
mp-27758	-2.095284834	0.0	0	5	4.071	37.5	93	0.304347826	63	933.47	3.09375	3	145
mp-756354	-2.101275202	2.571428571	9	9	2.7684	55.02040816	87	0.5	63	1814.0	2.49	3	195
mp-18104	-2.111820899	0.0	0	4	3.5318	20.49382716	88	0.6	63	1687.0	2.062222222	3	166
mp-683919	-2.126098808	0.0	0	4	1.1035	0.0	77	0.5	63	3823.0	2.55	1	76
mp-552131	-2.139662412	0.0	0	2	2.3727	62.25	94	0.65	63	301.59	2.7075	3	244
mp-776658	-2.142065157	0.0	0	2	2.2843	74.5	87	0.5	63	1000.0	2.165	2	215
mp-549590	-2.144481268	0.0	0	2	2.4078	53.25	94	0.65	63	312.46	2.715	3	220
mp-752533	-2.146302214	2.571428571	9	9	2.8315	67.10204082	87	0.5	63	1193.0	2.415714286	3	207
mp-755901	-2.159267204	0.545454545	6	8	2.6011	57.15702479	87	0.394366197	63	2750.0	2.653636364	3	198
mp-756135	-2.167491534	0.545454545	6	7	2.5885	55.76859504	87	0.35	63	2750.0	2.664545455	3	194
mp-755941	-2.172631179	0.636363636	7	8	3.3884	57.85123967	87	0.329411765	63	3290.0	2.644545455	3	198
mp-651048	-2.174574336	0.0	0	3	0.5567	36.33217993	87	0.155440415	63	1234.93	2.473529412	3	148
mp-28582	-2.1917895	0.0	0	5	6.0171	41.33333333	92	0.166666667	63	2348.0	2.0425	3	244
mp-755461	-2.193142444	0.636363636	7	7	3.4034	55.76859504	87	0.288659794	63	3290.0	2.658181818	3	192
mp-763331	-2.195861045	1.25	5	5	3.0784	36.71875	93	0.5	63	1519.0	2.9975	3	139
mp-556405	-2.202732944	1.8	9	9	2.9203	44.24	93	0.541666667	63	3823.0	2.742	4	207
mp-18906	-2.202732944	0.833333333	5	6	2.3859	25.33333333	87	0.542857143	63	2180.0	2.935	3	139
mp-12365	-2.211125378	1.333333333	8	8	2.0372	41.22222222	88	0.352941176	63	2023.0	1.96	4	206
mp-14963	-2.215383206	0.545454545	6	11	2.6597	58.89256198	87	0.451612903	63	2750.0	2.642727273	3	203
mp-554948	-2.21681181	0.0	0	2	4.2882	40.44444444	96	0.522727273	63	386.85	3.071666667	4	166
mp-569221	-2.217527878	0.0	0	8	3.706	14.6484375	82	0.506493506	63	3823.0	2.739375	3	198
mp-27976	-2.227678807	0.0	0	8	2.9293	29.25	95	0.254237288	63	1345.0	2.5125	2	198
mp-29232	-2.229885221	0.571428571	8	8	4.6951	39.28571429	93	0.35443038	63	2128.0	3.437142857	3	175
mp-760501	-2.24795209	1.0	8	8	2.8152	32.1875	87	0.366666667	63	1941.0	2.795	3	160
mp-866649	-2.249492145	0.409090909	9	9	4.88	32.1322314	92	0.125	63	2348.0	2.075	4	170
mp-555093	-2.258061473	0.0	0	5	0.2332	13.41666667	87	0.492307692	63	2348.0	2.845	3	132
mp-27975	-2.258848953	0.0	0	10	2.9221	30.375	95	0.263157895	63	1294.0	2.505	2	201
mp-561703	-2.26042821	0.0	0	4	3.1178	24.0	94	0.261904762	63	3823.0	2.9225	4	136
mp-561647	-2.280669293	0.0	0	2	5.0548	70.25	93	0.538461538	63	722.66	2.88	4	244
mp-764786	-2.280669293	0.555555556	5	5	2.7767	33.92592593	93	0.486486486	63	1519.0	2.256666667	4	139
mp-781897	-2.305395415	3.0	9	16	2.2376	56.46280992	87	0.363636364	63	2750.0	2.661818182	3	196
mp-19438	-2.305395415	0.833333333	5	5	1.5723	30.0	87	0.5	63	1519.0	2.715	3	139
mp-18749	-2.312471663	0.333333333	2	2	3.266	21.55555556	88	0.5	63	1728.0	3.041666667	3	124
mp-643989	-2.350665823	0.0	0	4	4.4156	45.84	92	0.555555556	63	3823.0	2.49	4	203
mp-28121	-2.373660352	2.666666667	9	9	1.6976	56.44444444	87	0.41025641	63	3459.0	2.726666667	3	207
mp-756750	-2.410051181	1.0	8	8	3.0901	54.0625	87	0.344827586	63	1941.0	2.6475	3	192
mp-4930	-2.415669568	1.0	8	8	2.9434	31.875	87	0.55	63	1941.0	2.745	3	160
mp-559208	-2.455932825	0.727272727	8	8	3.6377	36.21487603	87	0.571428571	63	1941.0	2.760909091	4	195
mp-774430	-2.459671401	0.714285714	5	5	4.597	36.57142857	93	0.540540541	63	1519.0	2.775714286	3	139
mp-554376	-2.485453177	2.0	9	9	2.7137	43.7107438	93	0.583333333	63	1941.0	2.957272727	5	190
mp-18779	-2.512862615	0.714285714	5	6	2.9048	44.57142857	87	0.5	63	2180.0	2.468571429	3	166
mp-23906	-2.518558374	0.0	0	3	3.294	21.24489796	92	0.5625	63	453.69	2.704285714	4	128
mp-19044	-2.527244575	0.571428571	4	4	1.1589	43.42857143	87	0.470588235	63	1811.0	2.492857143	3	166
mp-722910	-2.54975197	0.0	0	5	1.8212	34.5	92	0.404761905	63	2348.0	2.175	5	203
mp-19296	-2.609066129	0.636363636	7	7	2.876	35.40495868	87	0.561403509	63	2183.0	2.769090909	4	195
mp-559618	-2.661544901	0.0	0	5	3.5546	13.63265306	87	0.602941176	63	3823.0	2.906428571	4	166
mp-510569	-2.876150645	1.5	9	22	0.8198	49.88888889	88	0.352941176	63	1357.77	1.925	4	244
mp-6305	-2.928120569	0.727272727	8	8	2.5471	60.21487603	93	0.596153846	63	1941.0	2.7	4	203
mp-567741	-2.931816736	0.0	0	4	3.7519	15.0	94	0.642857143	63	3823.0	2.905	4	107
mp-504957	-2.978813596	0.833333333	5	5	1.0283	37.11111111	94	0.4	63	3459.0	2.56	3	220
mp-27979	-3.032923545	2.25	9	9	2.0709	25.5	96	0.277777778	63	1193.0	2.27	2	207
mp-13596	-3.205516833	0.888888889	8	8	5.7024	60.74074074	93	0.625	63	2128.0	2.983333333	3	203
mp-560519	-3.354584609	0.6	9	9	4.9224	55.76	93	0.6125	63	3823.0	2.984	5	215
mp-772082	-3.503080034	1.285714286	9	9	2.1083	21.42857143	96	0.277777778	63	1193.0	2.2	3	207
mp-707926	-3.554406693	0.1	5	5	1.4388	27.9664	94	0.507614213	63	3823.0	2.6148	7	151
mp-672360	-3.991429634	0.5625	9	16	2.739	14.4140625	82	0.493670886	63	3823.0	2.74125	3	196
mp-555561	-4.000030402	0.75	9	20	2.4202	41.0	87	0.5625	63	1687.0	2.799166667	4	215
mp-755364	-1.522878846	0.0	0	10	0.3135	48.0	89	0.285714286	64	1294.0	2.376666667	3	201
mp-769118	-1.557520341	0.0	0	3	1.2121	47.33333333	88	0.32	64	1747.0	2.416666667	3	192
mp-557719	-1.612610299	0.0	0	4	2.0794	20.5	88	0.176470588	64	600.61	2.455	2	146
mp-3582	-1.872895429	0.0	0	5	1.0453	19.52	77	0.375	64	3823.0	2.098	3	141
mp-643253	-1.882728936	0.111111111	1	2	1.8132	70.07407407	92	0.0	64	2041.4	1.917777778	3	215
mp-24662	-1.899629696	0.0	0	1	3.4262	75.15570934	92	0.0	64	923.0	1.718235294	3	220
mp-18447	-1.970616506	0.0	0	4	0.5773	31.7037037	84	0.171875	64	1090.0	1.424444444	4	203
mp-505431	-1.974694422	0.0	0	5	0.6193	33.77777778	84	0.152173913	64	1090.0	1.46	4	203
mp-28164	-1.982966953	0.0	0	3	1.0838	59.59183673	87	0.416666667	64	1000.0	1.625714286	3	215
mp-770741	-2.007888822	0.0	0	3	2.6427	31.33727811	87	0.452380952	64	1090.0	2.754615385	3	141
mp-17696	-2.016374029	1.166666667	7	7	1.5267	61.66666667	82	0.375	64	2183.0	2.088333333	3	215
mp-17123	-2.019542426	1.333333333	4	4	0.6513	14.66666667	78	0.133333333	64	3306.0	2.0	2	144
mp-559612	-2.022276715	0.0	0	2	2.3844	47.11111111	87	0.5	64	453.69	1.746666667	3	203
mp-754798	-2.045757829	0.0	0	3	0.6068	32.2962963	89	0.309090909	64	544.4	3.025555556	3	148
mp-570823	-2.046724002	0.0	0	5	1.9798	20.54320988	89	0.25	64	2348.0	2.252222222	3	215
mp-17951	-2.047207896	0.0	0	1	4.8715	65.25951557	93	0.454545455	64	692.68	2.818235294	3	244
mp-699213	-2.048662821	0.0	0	3	3.9677	35.94897959	92	0.452380952	64	692.68	2.727857143	5	244
mp-27251	-2.049635487	0.0	0	3	1.4188	34.96296296	90	0.309090909	64	722.66	2.975555556	3	148
mp-769381	-2.052076723	1.076923077	7	7	4.5227	50.93491124	87	0.347826087	64	3290.0	2.578461538	3	176
mp-779519	-2.052566621	1.411764706	8	8	3.7256	63.87543253	87	0.327868852	64	2506.0	2.462352941	3	215
mp-559210	-2.056011471	0.0	0	2	1.6948	44.31404959	90	0.478873239	64	1115.0	2.702727273	3	176
mp-559313	-2.060481096	0.0	0	4	5.3664	20.0	87	0.625	64	1687.0	2.926666667	2	111
mp-645124	-2.060481096	1.0	6	6	2.1413	33.77777778	87	0.285714286	64	3695.0	2.961666667	3	162
mp-667377	-2.070070797	0.0	0	4	5.5763	20.0	87	0.625	64	1687.0	2.926666667	2	111
mp-766330	-2.072116949	0.0	0	1	3.023	31.3015873	96	0.277777778	64	1115.0	2.075238095	3	215
mp-29835	-2.088842764	0.0	0	4	0.9647	28.77777778	90	0.21875	64	722.66	1.65	3	203
mp-722766	-2.095826011	0.0	0	2	2.8975	31.36	95	0.325	64	1115.0	2.585333333	5	176
mp-641441	-2.101275202	1.0	6	6	1.9524	39.11111111	87	0.25	64	3695.0	3.075	3	162
mp-753794	-2.111820899	1.230769231	8	8	4.8841	31.95266272	87	0.42	64	2506.0	2.918461538	3	175
mp-28252	-2.118615742	0.0	0	5	2.5334	47.37777778	88	0.404761905	64	1000.0	1.914	3	215
mp-708961	-2.148130827	0.0	0	2	4.0571	21.43209877	92	0.486486486	64	1560.0	2.735555556	4	120
mp-557979	-2.149354194	0.5	5	5	0.616	14.28	88	0.231404959	64	1519.0	2.205	4	145
mp-27132	-2.165579741	1.230769231	8	8	4.1288	31.95266272	87	0.583333333	64	2128.0	2.923076923	3	175
mp-17662	-2.293282815	2.571428571	9	9	0.615	51.42857143	87	0.235294118	64	1936.0	2.642857143	3	187
mp-703293	-2.301900063	0.0	0	4	1.9812	11.46683673	94	0.678362573	64	3823.0	2.917857143	5	107
mp-571015	-2.322393686	0.0	0	3	1.6639	8.72	96	0.294642857	64	1357.77	2.352	4	139
mp-1714	-2.325139502	1.333333333	4	4	0.6976	9.333333333	78	0.25	64	1811.0	1.876666667	2	132
mp-5403	-2.329754797	1.333333333	8	8	3.8829	67.0	87	0.5	64	1941.0	2.25	3	220
mp-560789	-2.329754797	0.0	0	3	1.8658	30.48	96	0.545454545	64	903.78	3.491	4	139
mp-684034	-2.333482674	0.0	0	3	0.7315	37.52514873	85	0.15	64	1000.0	1.45	3	215
mp-554724	-2.342944817	0.0	0	3	1.7068	10.14814815	96	0.439393939	64	1357.77	2.34	4	139
mp-554602	-2.422509004	0.0	0	3	1.7573	46.31404959	94	0.533333333	64	1828.05	2.727272727	5	220
mp-16691	-2.448550856	2.086956522	8	8	2.8381	43.24385633	87	0.5	64	1941.0	2.622173913	4	195
mp-556017	-2.50584638	1.230769231	8	8	5.1135	38.55621302	87	0.583333333	64	2023.0	2.918461538	3	206
mp-22848	-2.514279567	0.0	0	1	2.5794	0.0	94	0.714285714	64	171.6	3.16	1	102
mp-690847	-2.563838467	0.0	0	4	0.4765	22.34567901	94	0.48	64	3823.0	2.72	6	119
mp-558083	-2.593461012	2.086956522	8	8	2.8895	44.30245747	87	0.5	64	1941.0	2.619565217	4	215
mp-19034	-2.669587648	1.076923077	7	7	3.3085	37.77514793	87	0.5	64	2183.0	2.67	3	153
mp-570192	-2.767005668	2.409090909	8	8	0.9522	19.89669421	96	0.259259259	64	2128.0	2.161818182	4	244
mp-568514	-2.860123117	0.0	0	5	2.9132	11.75	95	0.470588235	64	2348.0	2.83375	5	120
mp-29357	-3.006566856	2.285714286	8	8	1.3146	30.50340136	94	0.571428571	64	3823.0	2.608095238	3	175
mp-28913	-3.050613409	2.285714286	8	8	0.9618	24.38095238	94	0.571428571	64	3823.0	2.668095238	3	160
mp-753459	-1.777283711	1.636363636	6	7	1.5297	39.32231405	93	0.515625	65	2750.0	2.987272727	3	164
mp-760401	-1.804100542	1.636363636	6	7	0.8754	39.32231405	93	0.515625	65	2750.0	2.987272727	3	164
mp-557680	-1.84771187	1.2	6	7	0.9211	42.48	87	0.352941176	65	2750.0	2.77	3	164
mp-754478	-1.954677295	2.666666667	8	8	3.4347	48.44444444	87	0.347826087	65	2506.0	2.731666667	3	175
mp-866818	-1.966576526	0.0	0	4	1.0856	28.73469388	88	0.428571429	65	1115.0	2.04	3	176
mp-29009	-1.982966953	0.0	0	1	4.5277	6.040816327	95	0.277777778	65	923.0	2.158571429	3	141
mp-752910	-2.012781083	0.0	0	3	0.6262	47.75	87	0.339285714	65	544.4	2.32125	3	166
mp-675172	-2.082494858	1.166666667	7	7	1.8196	35.33333333	87	0.369565217	65	3290.0	2.811666667	3	170
mp-560605	-2.114639176	2.571428571	9	9	1.7411	56.81632653	87	0.372093023	65	1337.33	2.531428571	4	207
mp-567918	-2.196543362	0.0	0	10	0.6159	40.75067604	82	0.443902439	65	1687.0	2.339069767	4	215
mp-567756	-2.20690889	2.571428571	9	9	1.9945	52.57142857	94	0.5	65	3823.0	2.432857143	4	207
mp-28250	-2.308035515	0.714285714	5	5	1.8024	5.714285714	95	0.25974026	65	1519.0	2.192857143	3	139
mp-28439	-2.363512806	1.8	9	9	5.7072	52.08	93	0.625	65	1814.0	3.14	3	203
mp-545598	-2.872897471	1.5	9	20	1.9685	46.22222222	87	0.380952381	65	1408.0	2.805	3	196
mp-6987	-1.966576526	0.0	0	5	0.538	15.26530612	90	0.195652174	66	1050.0	1.852857143	3	195
mp-6174	-2.034798628	0.0	0	5	4.8175	25.46967895	87	0.597222222	66	1687.0	2.775172414	4	141
mp-851118	-2.038579238	0.333333333	8	8	4.7587	30.13020833	87	0.6	66	2128.0	2.756666667	6	203
mp-760489	-2.028724476	0.0	0	3	5.0698	22.32	92	0.5	67	317.3	2.531	4	107
mp-556167	-2.036212503	0.0	0	5	3.2334	33.93055556	87	0.571428571	67	1050.0	2.6225	3	195
mp-653763	-2.071604506	0.0	0	4	5.5171	20.0	87	0.625	67	1687.0	2.926666667	2	111
mp-753425	-2.127261581	0.0	0	4	1.7254	27.33333333	87	0.411764706	67	3823.0	2.625	4	132
mp-7310	-2.182435093	1.0	8	8	5.0248	38.8125	93	0.432432432	67	2128.0	3.4425	3	175
mp-763317	-2.493495915	0.875	7	7	1.9331	31.71875	87	0.44	67	2183.0	2.7275	4	153
mp-28074	-2.806877351	1.125	9	21	4.0043	57.375	93	0.625	67	1845.0	3.275	3	220
mp-8232	-2.853874135	1.0	8	8	6.2672	51.75	93	0.625	67	2128.0	3.2625	3	215
mp-557870	-2.889412647	2.25	9	9	5.0256	56.25	93	0.625	67	1193.0	3.26	2	207
mp-691065	-3.809687916	1.384615385	9	20	1.9675	63.43195266	87	0.5	67	1408.0	2.526666667	5	215
mp-559860	-2.068034241	0.0	0	4	4.5099	20.0	87	0.625	68	1687.0	2.926666667	2	111
mp-634105	-1.369572196	0.0	0	1	1.4995	44.5	95	0.277777778	69	265.8	2.58	2	120
mp-4030	-2.008774234	0.333333333	1	2	1.4918	35.16049383	88	0.163265306	69	2041.4	2.088888889	3	220
mp-2079	-2.035269409	0.0	0	3	1.0654	54.24	83	0.529411765	69	317.3	1.642	2	220
